relationship_row_id,doc_id,region,ethnography_group,entity_a,entity_a_type,entity_b,entity_b_type,scope_coded,reasoning,supporting_quote_raw,relation_label_raw,local_term_raw,symmetry_coded,relation_type_coded,confidence,notes,extracted_at
958,/Rwandans_Maquet_1961_56_KS,CentralAfrica,Rwandans,Ego,kin_role,wife's sisters and parallel cousins (assimilated to his wife / privileged partners),kin_role,kinship,Cross-cousin/affinal privileged partnerships entail recurrent familiarity and joking.,Ego's conduct towards his wife's relatives of the same generation depended mainly on the privileged sex partnership. The determination of those who could be partners was conditioned by the simple principle which assimilates a person to his siblings and parallel cousins.,privileged sex partnership,,symmetric,joking_relationship,0.9,"Described as mutual privileged partnership among cross-cousins and affines, linked to joking and familiarity.",2026-07-06T09:53:37.652127+00:00
959,/Rwandans_Newbury_1980_395_KS,CentralAfrica,Rwandans,Ishaza,clan,Mbiriri,clan,within_group,Text explicitly describes a recurrent joking relationship between the two named clans on Ijwi.,"Furthermore, the Ishaza have a joking relationship with the Mbiriri which differentiates them and maintains the differences between them.",joking relationship,,symmetric,joking_relationship,0.9,,2026-07-06T09:53:44.632207+00:00
960,/Rwandans_Pages_1933_179_KS,CentralAfrica,Rwandans,"appointed men of letters, storytellers, bards, genealogists, and historians",group,"habitual frequenters of the court, lords, courtiers, and employees",group,within_group,Text describes recurrent joking and witticisms among court literati and court habitués; patterned intra-court banter.,"The appointed men of letters, storytellers, bards, genealogists, and historians carefully watch their diction. Among them conversation is never dull, for jokes and witticisms abound.",,,symmetric,banter,0.7,,2026-07-06T09:54:06.709498+00:00
961,/Rwandans_Pages_1933_179_KS,CentralAfrica,Rwandans,"habitual frequenters of the court, lords, courtiers, and employees",group,mountain dwellers and those who inhabit the frontiers of the realm,regional group,within_group,"Central court habitués recurrently react (amused/shocked) to frontier/mountain speech, implying patterned teasing or mockery.","Considering the good taste that distinguishes the familiars of the king and the inhabitants of the central province of Nduga, it is not surprising that they should be shocked and amused by the lingo of the mountain dwellers and those who inhabit the frontiers of the realm.",,,non_symmetric,teasing,0.6,Text frames central/elite group as amused by frontier speech; directional (central teases frontier).,2026-07-06T09:54:06.709498+00:00
979,/Suku_Kopytoff_1964_107_KS,CentralAfrica,Suku,Ego,kin_role,his grandfather,kin_role,kinship,Text states Ego–grandfather tie is a culturally recognized joking relationship between kin roles.,"Thus, the relationship between Ego and his grandfather is a joking one (as it is with any true or classificatory grandparent), but in this case it is entirely devoid of any economic, legal, or ritual functions, this grandfather being a member neither of Ego's matrilineage nor of his kitaata.",joking,,symmetric,joking_relationship,0.9,,2026-07-06T09:56:56.041511+00:00
980,/Suku_Kopytoff_1965_456_KS,CentralAfrica,Suku,the boys,age_set,their parents,kin_role,kinship,Initiates systematically forced to admit incest and make sexual jokes about parents during seclusion; kin-based licensed teasing.,Some of this hazing may border on physical cruelty; much of it consists in forcing the boys into admitting imaginary incestuous relations and making sexual jokes about their parents—behavior that would be unthinkable under normal circumstances.,,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:57:13.986623+00:00
981,/Suku_Kopytoff_1965_456_KS,CentralAfrica,Suku,the boys,age_set,women,group,within_group,Initiates learn dances and songs that are routinely derisive of women during circumcision seclusion.,"During their residence, they learn various dances and songs (most of which are derisive of women) and they are exposed to systematic hazing by their elders.",,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:57:13.986623+00:00
982,/Suku_Kopytoff_1965_456_KS,CentralAfrica,Suku,the boys,age_set,anyone using their old names,group,within_group,After initiation they may collect fines from anyone using old names—a culturally sanctioned teasing/punitive liberty.,They have now acquired new names and may collect a fine from anyone using their old ones.,,,non_symmetric,joking_relationship,0.85,Interpersonal fines are a sanctioned practice tied to initiates' new status; coded as within-group licensed teasing.,2026-07-06T09:57:13.986623+00:00
983,/Suku_Kopytoff_1971_86_KS,CentralAfrica,Suku,patrilateral cross-cousin,kin_role,ego,kin_role,kinship,Text states ego jokes with patrilateral cross-cousin as a culturally defined kin joking slot.,"a person can shift from the slot of patrilateral cross-cousin (with whom one jokes, and whom, if female, one can marry) to the slot of “father” or “father's sister” (whereupon one stops joking and starts respecting and marriage becomes forbidden).",jokes,,symmetric,joking_relationship,0.95,,2026-07-06T09:57:22.889843+00:00
1026,/Teda_LeCoeur_1950_6_KS,CentralAfrica,Teda,men,group,women,group,within_group,"Recurring, culturally patterned joking and reproach between men and women at wedding rituals.","They exchange jokes, the women reproach the man for his violence, the men reproach the woman for having resisted. ... With the grain that is then gathered, the young wife, assisted by her friends, cooks the first conjugal dish. The father of the wife generally gives his son-in-law a gift called: cenofor, equal or superior to those that he had received from him. The marriage ceremonies have ended. But during the weeks that follow, the two spouses still receive many gifts called kobori which, for the young woman, consist chiefly of household objects given her by the other women of the two families. The couple build their hut near that of the woman's mother, and the husband generally waits one or two years, or even until the birth of his first child, to pay the luli, which permits him, if he wishes, to install his household near his own mother.",joking during wedding / conjugal banter,,symmetric,joking_relationship,0.8,"Joking is ritualized around wedding acts (pestle contest), exchanged by both sexes.",2026-07-06T10:01:48.062708+00:00
403,/Amhara_Levine_1964_134_KS,EasternAfrica,Amhara,Amhara students,group,foreign teachers,group,cross_group,"Text describes recurrent informal, joking relations between Amhara students and foreign teachers in the school context.","The ambiguous status of foreign teachers and their frequent inability or unwillingness to play the traditional authoritarian role tends to weaken this, for the possibility of informal, even joking, relations with foreign teachers gives Amhara students their first taste of a more relaxed relation to authority figures.","informal, even joking, relations",,non_symmetric,joking_relationship,0.7,"Joking arises from school power dynamics; students exploit permissiveness, indicating asymmetry.",2026-07-06T08:55:01.659533+00:00
404,/Amhara_Levine_1964_255_KS,EasternAfrica,Amhara,inferiors,group,superiors,group,within_group,Text describes culturally patterned teasing between social-role inferiors and superiors within Amhara hierarchy.,"The egoistic element in the hierarchical pattern is further modified by a sort of joking relationship that sometimes develops between inferiors and superiors. The harsh interrogation of inferiors at times shades into a sort of wry banter; sons or servants may be called “thief” or “scoundrel” in an undertone of unmistakable affection. At times, moreover, the direction of the jesting may be reversed. Amhara servants are noted for playing practical jokes on their masters, which the latter usually appreciate when the jests are clever.",joking relationship,,mixed,joking_relationship,0.95,,2026-07-06T08:55:08.354254+00:00
405,/Amhara_Levine_1965_255_KS,EasternAfrica,Amhara,sons,kin_role,superiors,group,within_group,Text describes recurrent wry banter between sons and their superiors within hierarchy.,The egoistic element in the hierarchical pattern is further modified by a sort of joking relationship that sometimes develops between inferiors and superiors. The harsh interrogation of inferiors at times shades into a sort of wry banter; sons or servants may be called “thief” or “scoundrel” in an undertone of unmistakable affection.,joking relationship,,mixed,joking_relationship,0.9,,2026-07-06T08:55:18.964696+00:00
406,/Amhara_Levine_1965_255_KS,EasternAfrica,Amhara,servants,group,masters,group,within_group,"Ethnographer notes pattern where servants play practical jokes on masters, a recurrent institutionalized teasing.","At times, moreover, the direction of the jesting may be reversed. Amhara servants are noted for playing practical jokes on their masters, which the latter usually appreciate when the jests are clever.",practical jokes / jesting,,mixed,joking_relationship,0.95,,2026-07-06T08:55:18.964696+00:00
407,/Amhara_Messing_1956_69_KS,EasternAfrica,Amhara,Aläqa Gäbre-Hanna,person,Emperor Menelik,person,within_group,"Recurring licensed teasing by Aläqa toward the emperor, a culturally permitted frankness.","No one else would have dared such a remark, but he was popular with Emperor Menelik and especially with the Empress Taitu, and could tell them certain frank truths and tease them with irony in a semi-polite manner.",licensed teasing / privileged familiarity,,non_symmetric,joking_relationship,0.7,Aläqa's teasing is individual but tied to his social role and status at court.,2026-07-06T08:55:30.534172+00:00
408,/Amhara_Messing_1956_69_KS,EasternAfrica,Amhara,Aläqa Gäbre-Hanna,person,Empress Taitu,person,within_group,"Text reports he could tease the Empress with semi-polite irony, indicating recurrent privileged familiarity.","No one else would have dared such a remark, but he was popular with Emperor Menelik and especially with the Empress Taitu, and could tell them certain frank truths and tease them with irony in a semi-polite manner.",licensed teasing / privileged familiarity,,non_symmetric,joking_relationship,0.7,"Empress Taitu often protected him when he had gone too far, implying an established tolerated relationship.",2026-07-06T08:55:30.534172+00:00
